Title,Body,Link,Date,Type,Combined_Text,PText,PTitle
started posting medium instead,,http://karpathy.github.io/2018/01/20/medium/,"Sat, 20 Jan 2018 11:00:00 +0000",blogml,started posting medium instead ,"['started', 'posting', 'medium', 'instead']","['started', 'posting', 'medium', 'instead']"
survival guide phd,guide patterned well post wrote long time ago tipstricks ive developed undergrad ive received nice comments guide spirit phd come end wanted compile similar retrospective document hopes might ful unlike undergraduate guide one much difficult write significantly variation one traverse phd experience therefore many things likely contentious good fraction specific im familiar computer computer vision disclmers boring lets get,http://karpathy.github.io/2016/09/07/phd/,"Wed, 07 Sep 2016 11:00:00 +0000",blogml,survival guide phd guide patterned well post wrote long time ago tipstricks ive developed undergrad ive received nice comments guide spirit phd come end wanted compile similar retrospective document hopes might ful unlike undergraduate guide one much difficult write significantly variation one traverse phd experience therefore many things likely contentious good fraction specific im familiar computer computer vision disclmers boring lets get,"['survival', 'guide', 'phd', 'guide', 'patterned', 'well', 'post', 'wrote', 'long', 'time', 'ago', 'tipstricks', 'ive', 'developed', 'undergrad', 'ive', 'received', 'nice', 'comments', 'guide', 'spirit', 'phd', 'come', 'end', 'wanted', 'compile', 'similar', 'retrospective', 'document', 'hopes', 'might', 'ful', 'unlike', 'undergraduate', 'guide', 'one', 'much', 'difficult', 'write', 'significantly', 'variation', 'one', 'traverse', 'phd', 'experience', 'therefore', 'many', 'things', 'likely', 'contentious', 'good', 'fraction', 'specific', 'im', 'familiar', 'computer', 'computer', 'vision', 'disclmers', 'boring', 'lets', 'get']","['survival', 'guide', 'phd']"
deep reinforcement pong pixels,long overdue blog post reinforcement rl rl hot may noticed computers automatically learn play atari games raw game pixels beating champions go simulated quadrupeds hrefh,http://karpathy.github.io/2016/05/31/rl/,"Tue, 31 May 2016 11:00:00 +0000",blogml,deep reinforcement pong pixels long overdue blog post reinforcement rl rl hot may noticed computers automatically learn play atari games raw game pixels beating champions go simulated quadrupeds hrefh,"['deep', 'reinforcement', 'pong', 'pixels', 'long', 'overdue', 'blog', 'post', 'reinforcement', 'rl', 'rl', 'hot', 'may', 'noticed', 'computers', 'automatically', 'learn', 'play', 'atari', 'games', 'raw', 'game', 'pixels', 'beating', 'champions', 'go', 'simulated', 'quadrupeds', 'hrefh']","['deep', 'reinforcement', 'pong', 'pixels']"
short story cognitive discontinuity,p textalign justify idea writing collection short stories mind post first ever halfserious attempt story better way kick things story might look like extrapolate current technology make sensible assumption might achieve much progress scaling supervised exotic approach slow morning merus sank chr relief listened satisfying crackling sound sinking th,http://karpathy.github.io/2015/11/14/ai/,"Sat, 14 Nov 2015 11:00:00 +0000",blogml,short story cognitive discontinuity p textalign justify idea writing collection short stories mind post first ever halfserious attempt story better way kick things story might look like extrapolate current technology make sensible assumption might achieve much progress scaling supervised exotic approach slow morning merus sank chr relief listened satisfying crackling sound sinking th,"['short', 'story', 'cognitive', 'discontinuity', 'p', 'textalign', 'justify', 'idea', 'writing', 'collection', 'short', 'stories', 'mind', 'post', 'first', 'ever', 'halfserious', 'attempt', 'story', 'better', 'way', 'kick', 'things', 'story', 'might', 'look', 'like', 'extrapolate', 'current', 'technology', 'make', 'sensible', 'assumption', 'might', 'achieve', 'much', 'progress', 'scaling', 'supervised', 'exotic', 'approach', 'slow', 'morning', 'merus', 'sank', 'chr', 'relief', 'listened', 'satisfying', 'crackling', 'sound', 'sinking', 'th']","['short', 'story', 'cognitive', 'discontinuity']"
deep neural network thinks selfie,convolutional neural networks great recognize things places people personal signs people lights selfdriving cars crops forests traffic aerial ry various anomalies medical kinds useful things powerful visual recognition also warped distraction fun amusement fun experiment going well take powerful 140millionparameter stateoftheart convolutional neural network feed 2 million selfies internet trn classify good selfies bad ones easy process might lea,http://karpathy.github.io/2015/10/25/selfie/,"Sun, 25 Oct 2015 11:00:00 +0000",blogml,deep neural network thinks selfie convolutional neural networks great recognize things places people personal signs people lights selfdriving cars crops forests traffic aerial ry various anomalies medical kinds useful things powerful visual recognition also warped distraction fun amusement fun experiment going well take powerful 140millionparameter stateoftheart convolutional neural network feed 2 million selfies internet trn classify good selfies bad ones easy process might lea,"['deep', 'neural', 'network', 'thinks', 'selfie', 'convolutional', 'neural', 'networks', 'great', 'recognize', 'things', 'places', 'people', 'personal', 'signs', 'people', 'lights', 'selfdriving', 'cars', 'crops', 'forests', 'traffic', 'aerial', 'ry', 'various', 'anomalies', 'medical', 'kinds', 'useful', 'things', 'powerful', 'visual', 'recognition', 'also', 'warped', 'distraction', 'fun', 'amusement', 'fun', 'experiment', 'going', 'well', 'take', 'powerful', '140millionparameter', 'stateoftheart', 'convolutional', 'neural', 'network', 'feed', '2', 'million', 'selfies', 'internet', 'trn', 'classify', 'good', 'selfies', 'bad', 'ones', 'easy', 'process', 'might', 'lea']","['deep', 'neural', 'network', 'thinks', 'selfie']"
insider newsletter digest use github copilot,abridged content july 2023s insider newsletter like see sign receive complete unabridged content inbox every month sign gt welcome rebranded github insider newsletter tips technical guides best practices boost productivity happiness heard feedback refreshed newsletter experience month insider deliver deep dives one githubs products provide tips tricks take development next level month wer,https://github.blog/2023-11-30-from-the-pages-of-our-insider-newsletter-how-to-use-github-copilot/,"Thu, 30 Nov 2023 17:35:12 +0000",blogtech,insider newsletter digest use github copilot abridged content july 2023s insider newsletter like see sign receive complete unabridged content inbox every month sign gt welcome rebranded github insider newsletter tips technical guides best practices boost productivity happiness heard feedback refreshed newsletter experience month insider deliver deep dives one githubs products provide tips tricks take development next level month wer,"['insider', 'newsletter', 'digest', 'use', 'github', 'copilot', 'abridged', 'content', 'july', '2023s', 'insider', 'newsletter', 'like', 'see', 'sign', 'receive', 'complete', 'unabridged', 'content', 'inbox', 'every', 'month', 'sign', 'gt', 'welcome', 'rebranded', 'github', 'insider', 'newsletter', 'tips', 'technical', 'guides', 'best', 'practices', 'boost', 'productivity', 'happiness', 'heard', 'feedback', 'refreshed', 'newsletter', 'experience', 'month', 'insider', 'deliver', 'deep', 'dives', 'one', 'githubs', 'products', 'provide', 'tips', 'tricks', 'take', 'development', 'next', 'level', 'month', 'wer']","['insider', 'newsletter', 'digest', 'use', 'github', 'copilot']"
securing home labs home assistant code review,introduction july github security lab team conducted collaborative review one favorite software pieces itrsquos uncommon security lab ers work together audits projects found conducting team audits occasionally provides valuable opportunity team members learn expand scope review beyond could accomplished individually prs read team audits done one,https://github.blog/2023-11-30-securing-our-home-labs-home-assistant-code-review/,"Thu, 30 Nov 2023 13:52:58 +0000",blogtech,securing home labs home assistant code review introduction july github security lab team conducted collaborative review one favorite software pieces itrsquos uncommon security lab ers work together audits projects found conducting team audits occasionally provides valuable opportunity team members learn expand scope review beyond could accomplished individually prs read team audits done one,"['securing', 'home', 'labs', 'home', 'assistant', 'code', 'review', 'introduction', 'july', 'github', 'security', 'lab', 'team', 'conducted', 'collaborative', 'review', 'one', 'favorite', 'software', 'pieces', 'itrsquos', 'uncommon', 'security', 'lab', 'ers', 'work', 'together', 'audits', 'projects', 'found', 'conducting', 'team', 'audits', 'occasionally', 'provides', 'valuable', 'opportunity', 'team', 'members', 'learn', 'expand', 'scope', 'review', 'beyond', 'could', 'accomplished', 'individually', 'prs', 'read', 'team', 'audits', 'done', 'one']","['securing', 'home', 'labs', 'home', 'assistant', 'code', 'review']"
good first issue introducing new way contribute,nonprofits social sector open source projects need one reasons joined github potential activate community developers make better place among 100 million developers platform passionate caring skilled tech enthusiasts lend expertise good ive opportunity connect developers years heard it8217s always easy,https://github.blog/2023-11-21-for-good-first-issue-introducing-a-new-way-to-contribute/,"Tue, 21 Nov 2023 17:00:18 +0000",blogtech,good first issue introducing new way contribute nonprofits social sector open source projects need one reasons joined github potential activate community developers make better place among 100 million developers platform passionate caring skilled tech enthusiasts lend expertise good ive opportunity connect developers years heard it8217s always easy,"['good', 'first', 'issue', 'introducing', 'new', 'way', 'contribute', 'nonprofits', 'social', 'sector', 'open', 'source', 'projects', 'need', 'one', 'reasons', 'joined', 'github', 'potential', 'activate', 'community', 'developers', 'make', 'better', 'place', 'among', '100', 'million', 'developers', 'platform', 'passionate', 'caring', 'skilled', 'tech', 'enthusiasts', 'lend', 'expertise', 'good', 'ive', 'opportunity', 'connect', 'developers', 'years', 'heard', 'it8217s', 'always', 'easy']","['good', 'first', 'issue', 'introducing', 'new', 'way', 'contribute']"
highlights git 243,open source git project released git 243 features bug fixes 80 contributors 17 new last caught latest git back 242 released celebrate recent release github8217s look interesting features changes introduced since last time new features git repack git 243 git repack learned couple,https://github.blog/2023-11-20-highlights-from-git-2-43/,"Mon, 20 Nov 2023 18:07:00 +0000",blogtech,highlights git 243 open source git project released git 243 features bug fixes 80 contributors 17 new last caught latest git back 242 released celebrate recent release github8217s look interesting features changes introduced since last time new features git repack git 243 git repack learned couple,"['highlights', 'git', '243', 'open', 'source', 'git', 'project', 'released', 'git', '243', 'features', 'bug', 'fixes', '80', 'contributors', '17', 'new', 'last', 'caught', 'latest', 'git', 'back', '242', 'released', 'celebrate', 'recent', 'release', 'github8217s', 'look', 'interesting', 'features', 'changes', 'introduced', 'since', 'last', 'time', 'new', 'features', 'git', 'repack', 'git', '243', 'git', 'repack', 'learned', 'couple']","['highlights', 'git', '243']"
security best practices github actions,github actions enables developers automate customize execute software development workflows right repositories gning popularity developers githubs latest octoverse report highlights trend revealing 169 increase github actions minutes used developers public repositories 20000 actions avlable github marketplace growth wonderful see it8217s equally important mntn health growing github actions ecosystem providing best practices github actions anyone use github actions,https://github.blog/2023-11-16-security-best-practices-for-authors-of-github-actions/,"Thu, 16 Nov 2023 17:00:38 +0000",blogtech,security best practices github actions github actions enables developers automate customize execute software development workflows right repositories gning popularity developers githubs latest octoverse report highlights trend revealing 169 increase github actions minutes used developers public repositories 20000 actions avlable github marketplace growth wonderful see it8217s equally important mntn health growing github actions ecosystem providing best practices github actions anyone use github actions,"['security', 'best', 'practices', 'github', 'actions', 'github', 'actions', 'enables', 'developers', 'automate', 'customize', 'execute', 'software', 'development', 'workflows', 'right', 'repositories', 'gning', 'popularity', 'developers', 'githubs', 'latest', 'octoverse', 'report', 'highlights', 'trend', 'revealing', '169', 'increase', 'github', 'actions', 'minutes', 'used', 'developers', 'public', 'repositories', '20000', 'actions', 'avlable', 'github', 'marketplace', 'growth', 'wonderful', 'see', 'it8217s', 'equally', 'important', 'mntn', 'health', 'growing', 'github', 'actions', 'ecosystem', 'providing', 'best', 'practices', 'github', 'actions', 'anyone', 'use', 'github', 'actions']","['security', 'best', 'practices', 'github', 'actions']"
universes key takeaway innovate better powered workflows single unified platform,ive developer entire career know takes get job done love build love experiment think beyond today leader ive learned foster passion organizations need prioritize devex means keeping flow idea production made mission build best developer tools market enterpriseready platform harnesses increase productivity embed security improve collaboration efficient workflow platform isn8217t business asset it8217s catalyst developer happi,https://github.blog/2023-11-15-universes-key-takeaway-innovate-better-with-ai-powered-workflows-on-a-single-unified-platform/,"Wed, 15 Nov 2023 21:25:16 +0000",blogtech,universes key takeaway innovate better powered workflows single unified platform ive developer entire career know takes get job done love build love experiment think beyond today leader ive learned foster passion organizations need prioritize devex means keeping flow idea production made mission build best developer tools market enterpriseready platform harnesses increase productivity embed security improve collaboration efficient workflow platform isn8217t business asset it8217s catalyst developer happi,"['universes', 'key', 'takeaway', 'innovate', 'better', 'powered', 'workflows', 'single', 'unified', 'platform', 'ive', 'developer', 'entire', 'career', 'know', 'takes', 'get', 'job', 'done', 'love', 'build', 'love', 'experiment', 'think', 'beyond', 'today', 'leader', 'ive', 'learned', 'foster', 'passion', 'organizations', 'need', 'prioritize', 'devex', 'means', 'keeping', 'flow', 'idea', 'production', 'made', 'mission', 'build', 'best', 'developer', 'tools', 'market', 'enterpriseready', 'platform', 'harnesses', 'increase', 'productivity', 'embed', 'security', 'improve', 'collaboration', 'efficient', 'workflow', 'platform', 'isn8217t', 'business', 'asset', 'it8217s', 'catalyst', 'developer', 'happi']","['universes', 'key', 'takeaway', 'innovate', 'better', 'powered', 'workflows', 'single', 'unified', 'platform']"
github avlability report october 2023,october experienced two incidents resulted degraded performance across github services october 17 1059 utc lasting 2 hours 49 minutes 1059 utc 1348 utc october 17 github codespaces service degraded due outage authentication issue impacted 67 users time period users seeing flures create start codespaces regional authentication layer experienced throttling global thirdparty dependency due increased load onboarding new codespaces region codespaces team mitigated manually reducing load external dependency following incident codespaces team actively evaluating implementing scaling improvements make service,https://github.blog/2023-11-13-github-availability-report-october-2023/,"Mon, 13 Nov 2023 20:10:14 +0000",blogtech,github avlability report october 2023 october experienced two incidents resulted degraded performance across github services october 17 1059 utc lasting 2 hours 49 minutes 1059 utc 1348 utc october 17 github codespaces service degraded due outage authentication issue impacted 67 users time period users seeing flures create start codespaces regional authentication layer experienced throttling global thirdparty dependency due increased load onboarding new codespaces region codespaces team mitigated manually reducing load external dependency following incident codespaces team actively evaluating implementing scaling improvements make service,"['github', 'avlability', 'report', 'october', '2023', 'october', 'experienced', 'two', 'incidents', 'resulted', 'degraded', 'performance', 'across', 'github', 'services', 'october', '17', '1059', 'utc', 'lasting', '2', 'hours', '49', 'minutes', '1059', 'utc', '1348', 'utc', 'october', '17', 'github', 'codespaces', 'service', 'degraded', 'due', 'outage', 'authentication', 'issue', 'impacted', '67', 'users', 'time', 'period', 'users', 'seeing', 'flures', 'create', 'start', 'codespaces', 'regional', 'authentication', 'layer', 'experienced', 'throttling', 'global', 'thirdparty', 'dependency', 'due', 'increased', 'load', 'onboarding', 'new', 'codespaces', 'region', 'codespaces', 'team', 'mitigated', 'manually', 'reducing', 'load', 'external', 'dependency', 'following', 'incident', 'codespaces', 'team', 'actively', 'evaluating', 'implementing', 'scaling', 'improvements', 'make', 'service']","['github', 'avlability', 'report', 'october', '2023']"
celebrating github awards 2023 recipients,github awards celebrates outstanding contributions achievements developer community honoring individuals projects organizations creating outsized positive impact community announced award winners github universe 2023 heres recap missed open source awards wonderfully welcoming award img loadinglazy decodingasync classaligncenter,https://github.blog/2023-11-09-celebrating-the-github-awards-2023-recipients/,"Fri, 10 Nov 2023 00:00:11 +0000",blogtech,celebrating github awards 2023 recipients github awards celebrates outstanding contributions achievements developer community honoring individuals projects organizations creating outsized positive impact community announced award winners github universe 2023 heres recap missed open source awards wonderfully welcoming award img loadinglazy decodingasync classaligncenter,"['celebrating', 'github', 'awards', '2023', 'recipients', 'github', 'awards', 'celebrates', 'outstanding', 'contributions', 'achievements', 'developer', 'community', 'honoring', 'individuals', 'projects', 'organizations', 'creating', 'outsized', 'positive', 'impact', 'community', 'announced', 'award', 'winners', 'github', 'universe', '2023', 'heres', 'recap', 'missed', 'open', 'source', 'awards', 'wonderfully', 'welcoming', 'award', 'img', 'loadinglazy', 'decodingasync', 'classaligncenter']","['celebrating', 'github', 'awards', '2023', 'recipients']"
universe 2023 copilot transforms github powered developer platform,march shared vision new future software development copilot x infuses every step developer lifecycle since we8217ve working scale mature underlying technologyand process created something even bigger vision manifested new reality developers github founded git today refounded copilot open source git fundamentally transformed build software evident ushering sweeping change exponential pace short period github copilot expanded evolved github leading powered developer platform certn foundational transfo,https://github.blog/2023-11-08-universe-2023-copilot-transforms-github-into-the-ai-powered-developer-platform/,"Wed, 08 Nov 2023 17:10:52 +0000",blogtech,universe 2023 copilot transforms github powered developer platform march shared vision new future software development copilot x infuses every step developer lifecycle since we8217ve working scale mature underlying technologyand process created something even bigger vision manifested new reality developers github founded git today refounded copilot open source git fundamentally transformed build software evident ushering sweeping change exponential pace short period github copilot expanded evolved github leading powered developer platform certn foundational transfo,"['universe', '2023', 'copilot', 'transforms', 'github', 'powered', 'developer', 'platform', 'march', 'shared', 'vision', 'new', 'future', 'software', 'development', 'copilot', 'x', 'infuses', 'every', 'step', 'developer', 'lifecycle', 'since', 'we8217ve', 'working', 'scale', 'mature', 'underlying', 'technologyand', 'process', 'created', 'something', 'even', 'bigger', 'vision', 'manifested', 'new', 'reality', 'developers', 'github', 'founded', 'git', 'today', 'refounded', 'copilot', 'open', 'source', 'git', 'fundamentally', 'transformed', 'build', 'software', 'evident', 'ushering', 'sweeping', 'change', 'exponential', 'pace', 'short', 'period', 'github', 'copilot', 'expanded', 'evolved', 'github', 'leading', 'powered', 'developer', 'platform', 'certn', 'foundational', 'transfo']","['universe', '2023', 'copilot', 'transforms', 'github', 'powered', 'developer', 'platform']"
octoverse state open source rise 2023,mean new technology go mnstream first released 2005 git still new open source version control system founded github today git foundational element modern developer experiencemdash93 developers use build deploy software everywhere1 2023 github highlighted another technology quickly begun reshape developer experience past year developers started working also experimenting building powered applications git fu,https://github.blog/2023-11-08-the-state-of-open-source-and-ai/,"Wed, 08 Nov 2023 17:10:15 +0000",blogtech,octoverse state open source rise 2023 mean new technology go mnstream first released 2005 git still new open source version control system founded github today git foundational element modern developer experiencemdash93 developers use build deploy software everywhere1 2023 github highlighted another technology quickly begun reshape developer experience past year developers started working also experimenting building powered applications git fu,"['octoverse', 'state', 'open', 'source', 'rise', '2023', 'mean', 'new', 'technology', 'go', 'mnstream', 'first', 'released', '2005', 'git', 'still', 'new', 'open', 'source', 'version', 'control', 'system', 'founded', 'github', 'today', 'git', 'foundational', 'element', 'modern', 'developer', 'experiencemdash93', 'developers', 'use', 'build', 'deploy', 'software', 'everywhere1', '2023', 'github', 'highlighted', 'another', 'technology', 'quickly', 'begun', 'reshape', 'developer', 'experience', 'past', 'year', 'developers', 'started', 'working', 'also', 'experimenting', 'building', 'powered', 'applications', 'git', 'fu']","['octoverse', 'state', 'open', 'source', 'rise', '2023']"
google cloud platform technology nuggets november 1630 2023 edition,google cloud platform technology nuggets november 1630 2023 editionwelcome november 1630 2023 edition google cloud technology nuggets edition bit light due blogs published thanksgiving holidaysplease feel give feedback issue share subscription form peersearly registration next 24early registration google cloud next 24 still open comes one year innovators plus limited q,https://medium.com/google-cloud/google-cloud-platform-technology-nuggets-november-16-30-2023-edition-915da629bdbe?source=rss----e52cf94d98af---4,"Fri, 01 Dec 2023 05:23:08 GMT",blogtech,google cloud platform technology nuggets november 1630 2023 edition google cloud platform technology nuggets november 1630 2023 editionwelcome november 1630 2023 edition google cloud technology nuggets edition bit light due blogs published thanksgiving holidaysplease feel give feedback issue share subscription form peersearly registration next 24early registration google cloud next 24 still open comes one year innovators plus limited q,"['google', 'cloud', 'platform', 'technology', 'nuggets', 'november', '1630', '2023', 'edition', 'google', 'cloud', 'platform', 'technology', 'nuggets', 'november', '1630', '2023', 'editionwelcome', 'november', '1630', '2023', 'edition', 'google', 'cloud', 'technology', 'nuggets', 'edition', 'bit', 'light', 'due', 'blogs', 'published', 'thanksgiving', 'holidaysplease', 'feel', 'give', 'feedback', 'issue', 'share', 'subscription', 'form', 'peersearly', 'registration', 'next', '24early', 'registration', 'google', 'cloud', 'next', '24', 'still', 'open', 'comes', 'one', 'year', 'innovators', 'plus', 'limited', 'q']","['google', 'cloud', 'platform', 'technology', 'nuggets', 'november', '1630', '2023', 'edition']"
authentication multiregional cloud run deployments custom audiences,cloud run authentication simple cheerful process least discover id tokens use authentication scoped specific cloud run service scoping done via uri cloud run service cloud runs uri unknown client example scenario multiple cloud run services deployed behind external load balancer different regions improved resilience case client know uri used authenticate agnst exposed service exactly recently introduced support custom audience values id tokens cloud run come blog post explore new feature apply multiregional deployment topologyh3,https://medium.com/google-cloud/authentication-for-multi-regional-cloud-run-deployments-with-custom-audiences-512dcc1c16ec?source=rss----e52cf94d98af---4,"Fri, 01 Dec 2023 02:08:12 GMT",blogtech,authentication multiregional cloud run deployments custom audiences cloud run authentication simple cheerful process least discover id tokens use authentication scoped specific cloud run service scoping done via uri cloud run service cloud runs uri unknown client example scenario multiple cloud run services deployed behind external load balancer different regions improved resilience case client know uri used authenticate agnst exposed service exactly recently introduced support custom audience values id tokens cloud run come blog post explore new feature apply multiregional deployment topologyh3,"['authentication', 'multiregional', 'cloud', 'run', 'deployments', 'custom', 'audiences', 'cloud', 'run', 'authentication', 'simple', 'cheerful', 'process', 'least', 'discover', 'id', 'tokens', 'use', 'authentication', 'scoped', 'specific', 'cloud', 'run', 'service', 'scoping', 'done', 'via', 'uri', 'cloud', 'run', 'service', 'cloud', 'runs', 'uri', 'unknown', 'client', 'example', 'scenario', 'multiple', 'cloud', 'run', 'services', 'deployed', 'behind', 'external', 'load', 'balancer', 'different', 'regions', 'improved', 'resilience', 'case', 'client', 'know', 'uri', 'used', 'authenticate', 'agnst', 'exposed', 'service', 'exactly', 'recently', 'introduced', 'support', 'custom', 'audience', 'values', 'id', 'tokens', 'cloud', 'run', 'come', 'blog', 'post', 'explore', 'new', 'feature', 'apply', 'multiregional', 'deployment', 'topologyh3']","['authentication', 'multiregional', 'cloud', 'run', 'deployments', 'custom', 'audiences']"
exporting gcp projects terraform,found situation went creating resources project clickops eventually became production environment yes article youin consulting journey come across unique challenges organisations face one challenge client created production environment clickops found pickle trying mntn resources environment like engineers often feared touching anything could even mean last day job added rising concerns costs incurred many unknown resources running somewhere projectyou see psychological safety often underapprec,https://medium.com/google-cloud/exporting-gcp-projects-to-terraform-c7b3b48525a0?source=rss----e52cf94d98af---4,"Thu, 30 Nov 2023 00:51:18 GMT",blogtech,exporting gcp projects terraform found situation went creating resources project clickops eventually became production environment yes article youin consulting journey come across unique challenges organisations face one challenge client created production environment clickops found pickle trying mntn resources environment like engineers often feared touching anything could even mean last day job added rising concerns costs incurred many unknown resources running somewhere projectyou see psychological safety often underapprec,"['exporting', 'gcp', 'projects', 'terraform', 'found', 'situation', 'went', 'creating', 'resources', 'project', 'clickops', 'eventually', 'became', 'production', 'environment', 'yes', 'article', 'youin', 'consulting', 'journey', 'come', 'across', 'unique', 'challenges', 'organisations', 'face', 'one', 'challenge', 'client', 'created', 'production', 'environment', 'clickops', 'found', 'pickle', 'trying', 'mntn', 'resources', 'environment', 'like', 'engineers', 'often', 'feared', 'touching', 'anything', 'could', 'even', 'mean', 'last', 'day', 'job', 'added', 'rising', 'concerns', 'costs', 'incurred', 'many', 'unknown', 'resources', 'running', 'somewhere', 'projectyou', 'see', 'psychological', 'safety', 'often', 'underapprec']","['exporting', 'gcp', 'projects', 'terraform']"
ephemeral vs persistent clusters proc,pets vs cattle comparing persistent ephemeral clusters procgoogle cloud proc managed service big analytics apache hadoop spark hive 30 open source engines frameworks proc 2 common application architecture 1 persistent cluster 2 ephemeral cluster software engineer proc recently noticed pattern several critical customer issues came one architecture choice users persistent cluster article ill compare two expln pitfall,https://medium.com/google-cloud/persistent-vs-ephemeral-clusters-dataproc-b4299e5152b9?source=rss----e52cf94d98af---4,"Thu, 30 Nov 2023 00:50:57 GMT",blogtech,ephemeral vs persistent clusters proc pets vs cattle comparing persistent ephemeral clusters procgoogle cloud proc managed service big analytics apache hadoop spark hive 30 open source engines frameworks proc 2 common application architecture 1 persistent cluster 2 ephemeral cluster software engineer proc recently noticed pattern several critical customer issues came one architecture choice users persistent cluster article ill compare two expln pitfall,"['ephemeral', 'vs', 'persistent', 'clusters', 'proc', 'pets', 'vs', 'cattle', 'comparing', 'persistent', 'ephemeral', 'clusters', 'procgoogle', 'cloud', 'proc', 'managed', 'service', 'big', 'analytics', 'apache', 'hadoop', 'spark', 'hive', '30', 'open', 'source', 'engines', 'frameworks', 'proc', '2', 'common', 'application', 'architecture', '1', 'persistent', 'cluster', '2', 'ephemeral', 'cluster', 'software', 'engineer', 'proc', 'recently', 'noticed', 'pattern', 'several', 'critical', 'customer', 'issues', 'came', 'one', 'architecture', 'choice', 'users', 'persistent', 'cluster', 'article', 'ill', 'compare', 'two', 'expln', 'pitfall']","['ephemeral', 'vs', 'persistent', 'clusters', 'proc']"
streamlining integration consuming events pubsub sap abap sdk google,streamlining integration consuming events pubsub sap abap sdk google cloudin todays interconnected digital landscape organizations constantly seeking ways seamlessly integrate events disparate sources integration crucial enabling realtime decisionmaking automating business processes mntning holistic view operations one key challenges endeavor bridging gap cloudbased event streaming platforms like google cloud pubsub onpremises sap systemsthe need integrationsap systems serve backbone many enterprise operations managing critical business processes however systems often operate silos limiting th,https://medium.com/google-cloud/streamlining-data-integration-consuming-events-from-pub-sub-into-sap-using-abap-sdk-for-google-3cfae85d0584?source=rss----e52cf94d98af---4,"Wed, 29 Nov 2023 10:43:11 GMT",blogtech,streamlining integration consuming events pubsub sap abap sdk google streamlining integration consuming events pubsub sap abap sdk google cloudin todays interconnected digital landscape organizations constantly seeking ways seamlessly integrate events disparate sources integration crucial enabling realtime decisionmaking automating business processes mntning holistic view operations one key challenges endeavor bridging gap cloudbased event streaming platforms like google cloud pubsub onpremises sap systemsthe need integrationsap systems serve backbone many enterprise operations managing critical business processes however systems often operate silos limiting th,"['streamlining', 'integration', 'consuming', 'events', 'pubsub', 'sap', 'abap', 'sdk', 'google', 'streamlining', 'integration', 'consuming', 'events', 'pubsub', 'sap', 'abap', 'sdk', 'google', 'cloudin', 'todays', 'interconnected', 'digital', 'landscape', 'organizations', 'constantly', 'seeking', 'ways', 'seamlessly', 'integrate', 'events', 'disparate', 'sources', 'integration', 'crucial', 'enabling', 'realtime', 'decisionmaking', 'automating', 'business', 'processes', 'mntning', 'holistic', 'view', 'operations', 'one', 'key', 'challenges', 'endeavor', 'bridging', 'gap', 'cloudbased', 'event', 'streaming', 'platforms', 'like', 'google', 'cloud', 'pubsub', 'onpremises', 'sap', 'systemsthe', 'need', 'integrationsap', 'systems', 'serve', 'backbone', 'many', 'enterprise', 'operations', 'managing', 'critical', 'business', 'processes', 'however', 'systems', 'often', 'operate', 'silos', 'limiting', 'th']","['streamlining', 'integration', 'consuming', 'events', 'pubsub', 'sap', 'abap', 'sdk', 'google']"
send event sap pubsub enabling sap pubsub publisher,eventdriven architecture software design pattern components communicate broadcasting processing events pattern become increasingly popular recent years allows loosely coupled scalable systemsone way implement eventdriven architecture sap use abap sdk google cloudthe abap sdk google cloud already supports number google cloud services including cloud storage cloud translation document secret manager cloud pubsubpubsub asynchronous scalable messaging service decouples services producing,https://medium.com/google-cloud/enabling-sap-as-a-pub-sub-publisher-unleashing-data-integration-with-google-cloud-79718a21f2cc?source=rss----e52cf94d98af---4,"Wed, 29 Nov 2023 10:42:55 GMT",blogtech,send event sap pubsub enabling sap pubsub publisher eventdriven architecture software design pattern components communicate broadcasting processing events pattern become increasingly popular recent years allows loosely coupled scalable systemsone way implement eventdriven architecture sap use abap sdk google cloudthe abap sdk google cloud already supports number google cloud services including cloud storage cloud translation document secret manager cloud pubsubpubsub asynchronous scalable messaging service decouples services producing,"['send', 'event', 'sap', 'pubsub', 'enabling', 'sap', 'pubsub', 'publisher', 'eventdriven', 'architecture', 'software', 'design', 'pattern', 'components', 'communicate', 'broadcasting', 'processing', 'events', 'pattern', 'become', 'increasingly', 'popular', 'recent', 'years', 'allows', 'loosely', 'coupled', 'scalable', 'systemsone', 'way', 'implement', 'eventdriven', 'architecture', 'sap', 'use', 'abap', 'sdk', 'google', 'cloudthe', 'abap', 'sdk', 'google', 'cloud', 'already', 'supports', 'number', 'google', 'cloud', 'services', 'including', 'cloud', 'storage', 'cloud', 'translation', 'document', 'secret', 'manager', 'cloud', 'pubsubpubsub', 'asynchronous', 'scalable', 'messaging', 'service', 'decouples', 'services', 'producing']","['send', 'event', 'sap', 'pubsub', 'enabling', 'sap', 'pubsub', 'publisher']"
