Title,Body,Link,Date,Type,Combined_Text,PText,PTitle
celebrating github awards 2023 recipients,github awards celebrates outstanding contributions achievements developer community honoring individuals projects organizations creating outsized positive impact community announced award winners github universe 2023 heres recap missed open source awards wonderfully welcoming award img loadinglazy decodingasync classaligncenter,https://github.blog/2023-11-09-celebrating-the-github-awards-2023-recipients/,"Fri, 10 Nov 2023 00:00:11 +0000",blogtech,celebrating github awards 2023 recipients github awards celebrates outstanding contributions achievements developer community honoring individuals projects organizations creating outsized positive impact community announced award winners github universe 2023 heres recap missed open source awards wonderfully welcoming award img loadinglazy decodingasync classaligncenter,"['celebrating', 'github', 'awards', '2023', 'recipients', 'github', 'awards', 'celebrates', 'outstanding', 'contributions', 'achievements', 'developer', 'community', 'honoring', 'individuals', 'projects', 'organizations', 'creating', 'outsized', 'positive', 'impact', 'community', 'announced', 'award', 'winners', 'github', 'universe', '2023', 'heres', 'recap', 'missed', 'open', 'source', 'awards', 'wonderfully', 'welcoming', 'award', 'img', 'loadinglazy', 'decodingasync', 'classaligncenter']","['celebrating', 'github', 'awards', '2023', 'recipients']"
universe 2023 copilot transforms github aipowered developer platform,march shared vision new future software development copilot x ai infuses every step developer lifecycle since we8217ve working scale mature underlying technologyand process created something even bigger vision manifested new reality developers github founded git today refounded copilot open source git fundamentally transformed build software evident ai ushering sweeping change exponential pace short period github copilot expanded evolved github leading aipowered developer platform certain foundational transfo,https://github.blog/2023-11-08-universe-2023-copilot-transforms-github-into-the-ai-powered-developer-platform/,"Wed, 08 Nov 2023 17:10:52 +0000",blogtech,universe 2023 copilot transforms github aipowered developer platform march shared vision new future software development copilot x ai infuses every step developer lifecycle since we8217ve working scale mature underlying technologyand process created something even bigger vision manifested new reality developers github founded git today refounded copilot open source git fundamentally transformed build software evident ai ushering sweeping change exponential pace short period github copilot expanded evolved github leading aipowered developer platform certain foundational transfo,"['universe', '2023', 'copilot', 'transforms', 'github', 'aipowered', 'developer', 'platform', 'march', 'shared', 'vision', 'new', 'future', 'software', 'development', 'copilot', 'x', 'ai', 'infuses', 'every', 'step', 'developer', 'lifecycle', 'since', 'we8217ve', 'working', 'scale', 'mature', 'underlying', 'technologyand', 'process', 'created', 'something', 'even', 'bigger', 'vision', 'manifested', 'new', 'reality', 'developers', 'github', 'founded', 'git', 'today', 'refounded', 'copilot', 'open', 'source', 'git', 'fundamentally', 'transformed', 'build', 'software', 'evident', 'ai', 'ushering', 'sweeping', 'change', 'exponential', 'pace', 'short', 'period', 'github', 'copilot', 'expanded', 'evolved', 'github', 'leading', 'aipowered', 'developer', 'platform', 'certain', 'foundational', 'transfo']","['universe', '2023', 'copilot', 'transforms', 'github', 'aipowered', 'developer', 'platform']"
octoverse state open source rise ai 2023,mean new technology go mainstream first released 2005 git still new open source version control system founded github today git foundational element modern developer experiencemdash93 developers use build deploy software everywhere1 2023 github highlighted another technology quickly begun reshape developer experience ai past year developers started working ai also experimenting building aipowered applications git fu,https://github.blog/2023-11-08-the-state-of-open-source-and-ai/,"Wed, 08 Nov 2023 17:10:15 +0000",blogtech,octoverse state open source rise ai 2023 mean new technology go mainstream first released 2005 git still new open source version control system founded github today git foundational element modern developer experiencemdash93 developers use build deploy software everywhere1 2023 github highlighted another technology quickly begun reshape developer experience ai past year developers started working ai also experimenting building aipowered applications git fu,"['octoverse', 'state', 'open', 'source', 'rise', 'ai', '2023', 'mean', 'new', 'technology', 'go', 'mainstream', 'first', 'released', '2005', 'git', 'still', 'new', 'open', 'source', 'version', 'control', 'system', 'founded', 'github', 'today', 'git', 'foundational', 'element', 'modern', 'developer', 'experiencemdash93', 'developers', 'use', 'build', 'deploy', 'software', 'everywhere1', '2023', 'github', 'highlighted', 'another', 'technology', 'quickly', 'begun', 'reshape', 'developer', 'experience', 'ai', 'past', 'year', 'developers', 'started', 'working', 'ai', 'also', 'experimenting', 'building', 'aipowered', 'applications', 'git', 'fu']","['octoverse', 'state', 'open', 'source', 'rise', 'ai', '2023']"
google cloud platform technology nuggets november 1630 2023 edition,google cloud platform technology nuggets november 1630 2023 editionwelcome november 1630 2023 edition google cloud technology nuggets edition bit light due blogs published thanksgiving holidaysplease feel give feedback issue share subscription form peersearly registration next 24early registration google cloud next 24 still open comes one year innovators plus limited q,https://medium.com/google-cloud/google-cloud-platform-technology-nuggets-november-16-30-2023-edition-915da629bdbe?source=rss----e52cf94d98af---4,"Fri, 01 Dec 2023 05:23:08 GMT",blogtech,google cloud platform technology nuggets november 1630 2023 edition google cloud platform technology nuggets november 1630 2023 editionwelcome november 1630 2023 edition google cloud technology nuggets edition bit light due blogs published thanksgiving holidaysplease feel give feedback issue share subscription form peersearly registration next 24early registration google cloud next 24 still open comes one year innovators plus limited q,"['google', 'cloud', 'platform', 'technology', 'nuggets', 'november', '1630', '2023', 'edition', 'google', 'cloud', 'platform', 'technology', 'nuggets', 'november', '1630', '2023', 'editionwelcome', 'november', '1630', '2023', 'edition', 'google', 'cloud', 'technology', 'nuggets', 'edition', 'bit', 'light', 'due', 'blogs', 'published', 'thanksgiving', 'holidaysplease', 'feel', 'give', 'feedback', 'issue', 'share', 'subscription', 'form', 'peersearly', 'registration', 'next', '24early', 'registration', 'google', 'cloud', 'next', '24', 'still', 'open', 'comes', 'one', 'year', 'innovators', 'plus', 'limited', 'q']","['google', 'cloud', 'platform', 'technology', 'nuggets', 'november', '1630', '2023', 'edition']"
authentication multiregional cloud run deployments custom audiences,cloud run authentication simple cheerful process least discover id tokens use authentication scoped specific cloud run service scoping done via uri cloud run service cloud runs uri unknown client example scenario multiple cloud run services deployed behind external load balancer different regions improved resilience case client know uri used authenticate exposed service exactly recently introduced support custom audience values id tokens cloud run come blog post explore new feature apply multiregional deployment topologyh3,https://medium.com/google-cloud/authentication-for-multi-regional-cloud-run-deployments-with-custom-audiences-512dcc1c16ec?source=rss----e52cf94d98af---4,"Fri, 01 Dec 2023 02:08:12 GMT",blogtech,authentication multiregional cloud run deployments custom audiences cloud run authentication simple cheerful process least discover id tokens use authentication scoped specific cloud run service scoping done via uri cloud run service cloud runs uri unknown client example scenario multiple cloud run services deployed behind external load balancer different regions improved resilience case client know uri used authenticate exposed service exactly recently introduced support custom audience values id tokens cloud run come blog post explore new feature apply multiregional deployment topologyh3,"['authentication', 'multiregional', 'cloud', 'run', 'deployments', 'custom', 'audiences', 'cloud', 'run', 'authentication', 'simple', 'cheerful', 'process', 'least', 'discover', 'id', 'tokens', 'use', 'authentication', 'scoped', 'specific', 'cloud', 'run', 'service', 'scoping', 'done', 'via', 'uri', 'cloud', 'run', 'service', 'cloud', 'runs', 'uri', 'unknown', 'client', 'example', 'scenario', 'multiple', 'cloud', 'run', 'services', 'deployed', 'behind', 'external', 'load', 'balancer', 'different', 'regions', 'improved', 'resilience', 'case', 'client', 'know', 'uri', 'used', 'authenticate', 'exposed', 'service', 'exactly', 'recently', 'introduced', 'support', 'custom', 'audience', 'values', 'id', 'tokens', 'cloud', 'run', 'come', 'blog', 'post', 'explore', 'new', 'feature', 'apply', 'multiregional', 'deployment', 'topologyh3']","['authentication', 'multiregional', 'cloud', 'run', 'deployments', 'custom', 'audiences']"
exporting gcp projects terraform,found situation went creating resources project clickops eventually became production environment yes article youin consulting journey come across unique challenges organisations face one challenge client created production environment clickops found pickle trying maintain resources environment like engineers often feared touching anything could even mean last day job added rising concerns costs incurred many unknown resources running somewhere projectyou see psychological safety often underapprec,https://medium.com/google-cloud/exporting-gcp-projects-to-terraform-c7b3b48525a0?source=rss----e52cf94d98af---4,"Thu, 30 Nov 2023 00:51:18 GMT",blogtech,exporting gcp projects terraform found situation went creating resources project clickops eventually became production environment yes article youin consulting journey come across unique challenges organisations face one challenge client created production environment clickops found pickle trying maintain resources environment like engineers often feared touching anything could even mean last day job added rising concerns costs incurred many unknown resources running somewhere projectyou see psychological safety often underapprec,"['exporting', 'gcp', 'projects', 'terraform', 'found', 'situation', 'went', 'creating', 'resources', 'project', 'clickops', 'eventually', 'became', 'production', 'environment', 'yes', 'article', 'youin', 'consulting', 'journey', 'come', 'across', 'unique', 'challenges', 'organisations', 'face', 'one', 'challenge', 'client', 'created', 'production', 'environment', 'clickops', 'found', 'pickle', 'trying', 'maintain', 'resources', 'environment', 'like', 'engineers', 'often', 'feared', 'touching', 'anything', 'could', 'even', 'mean', 'last', 'day', 'job', 'added', 'rising', 'concerns', 'costs', 'incurred', 'many', 'unknown', 'resources', 'running', 'somewhere', 'projectyou', 'see', 'psychological', 'safety', 'often', 'underapprec']","['exporting', 'gcp', 'projects', 'terraform']"
ephemeral vs persistent clusters proc,pets vs cattle comparing persistent ephemeral clusters procgoogle cloud proc managed service big analytics apache hadoop spark hive 30 open source engines frameworks proc 2 common application architecture 1 persistent cluster 2 ephemeral cluster software engineer proc recently noticed pattern several critical customer issues came one architecture choice users persistent cluster article ill compare two explain pitfall,https://medium.com/google-cloud/persistent-vs-ephemeral-clusters-dataproc-b4299e5152b9?source=rss----e52cf94d98af---4,"Thu, 30 Nov 2023 00:50:57 GMT",blogtech,ephemeral vs persistent clusters proc pets vs cattle comparing persistent ephemeral clusters procgoogle cloud proc managed service big analytics apache hadoop spark hive 30 open source engines frameworks proc 2 common application architecture 1 persistent cluster 2 ephemeral cluster software engineer proc recently noticed pattern several critical customer issues came one architecture choice users persistent cluster article ill compare two explain pitfall,"['ephemeral', 'vs', 'persistent', 'clusters', 'proc', 'pets', 'vs', 'cattle', 'comparing', 'persistent', 'ephemeral', 'clusters', 'procgoogle', 'cloud', 'proc', 'managed', 'service', 'big', 'analytics', 'apache', 'hadoop', 'spark', 'hive', '30', 'open', 'source', 'engines', 'frameworks', 'proc', '2', 'common', 'application', 'architecture', '1', 'persistent', 'cluster', '2', 'ephemeral', 'cluster', 'software', 'engineer', 'proc', 'recently', 'noticed', 'pattern', 'several', 'critical', 'customer', 'issues', 'came', 'one', 'architecture', 'choice', 'users', 'persistent', 'cluster', 'article', 'ill', 'compare', 'two', 'explain', 'pitfall']","['ephemeral', 'vs', 'persistent', 'clusters', 'proc']"
streamlining integration consuming events pubsub sap abap sdk google,streamlining integration consuming events pubsub sap abap sdk google cloudin todays interconnected digital landscape organizations constantly seeking ways seamlessly integrate events disparate sources integration crucial enabling realtime decisionmaking automating business processes maintaining holistic view operations one key challenges endeavor bridging gap cloudbased event streaming platforms like google cloud pubsub onpremises sap systemsthe need integrationsap systems serve backbone many enterprise operations managing critical business processes however systems often operate silos limiting th,https://medium.com/google-cloud/streamlining-data-integration-consuming-events-from-pub-sub-into-sap-using-abap-sdk-for-google-3cfae85d0584?source=rss----e52cf94d98af---4,"Wed, 29 Nov 2023 10:43:11 GMT",blogtech,streamlining integration consuming events pubsub sap abap sdk google streamlining integration consuming events pubsub sap abap sdk google cloudin todays interconnected digital landscape organizations constantly seeking ways seamlessly integrate events disparate sources integration crucial enabling realtime decisionmaking automating business processes maintaining holistic view operations one key challenges endeavor bridging gap cloudbased event streaming platforms like google cloud pubsub onpremises sap systemsthe need integrationsap systems serve backbone many enterprise operations managing critical business processes however systems often operate silos limiting th,"['streamlining', 'integration', 'consuming', 'events', 'pubsub', 'sap', 'abap', 'sdk', 'google', 'streamlining', 'integration', 'consuming', 'events', 'pubsub', 'sap', 'abap', 'sdk', 'google', 'cloudin', 'todays', 'interconnected', 'digital', 'landscape', 'organizations', 'constantly', 'seeking', 'ways', 'seamlessly', 'integrate', 'events', 'disparate', 'sources', 'integration', 'crucial', 'enabling', 'realtime', 'decisionmaking', 'automating', 'business', 'processes', 'maintaining', 'holistic', 'view', 'operations', 'one', 'key', 'challenges', 'endeavor', 'bridging', 'gap', 'cloudbased', 'event', 'streaming', 'platforms', 'like', 'google', 'cloud', 'pubsub', 'onpremises', 'sap', 'systemsthe', 'need', 'integrationsap', 'systems', 'serve', 'backbone', 'many', 'enterprise', 'operations', 'managing', 'critical', 'business', 'processes', 'however', 'systems', 'often', 'operate', 'silos', 'limiting', 'th']","['streamlining', 'integration', 'consuming', 'events', 'pubsub', 'sap', 'abap', 'sdk', 'google']"
send event sap pubsub enabling sap pubsub publisher,eventdriven architecture software design pattern components communicate broadcasting processing events pattern become increasingly popular recent years allows loosely coupled scalable systemsone way implement eventdriven architecture sap use abap sdk google cloudthe abap sdk google cloud already supports number google cloud services including cloud storage cloud translation document ai secret manager cloud pubsubpubsub asynchronous scalable messaging service decouples services producing,https://medium.com/google-cloud/enabling-sap-as-a-pub-sub-publisher-unleashing-data-integration-with-google-cloud-79718a21f2cc?source=rss----e52cf94d98af---4,"Wed, 29 Nov 2023 10:42:55 GMT",blogtech,send event sap pubsub enabling sap pubsub publisher eventdriven architecture software design pattern components communicate broadcasting processing events pattern become increasingly popular recent years allows loosely coupled scalable systemsone way implement eventdriven architecture sap use abap sdk google cloudthe abap sdk google cloud already supports number google cloud services including cloud storage cloud translation document ai secret manager cloud pubsubpubsub asynchronous scalable messaging service decouples services producing,"['send', 'event', 'sap', 'pubsub', 'enabling', 'sap', 'pubsub', 'publisher', 'eventdriven', 'architecture', 'software', 'design', 'pattern', 'components', 'communicate', 'broadcasting', 'processing', 'events', 'pattern', 'become', 'increasingly', 'popular', 'recent', 'years', 'allows', 'loosely', 'coupled', 'scalable', 'systemsone', 'way', 'implement', 'eventdriven', 'architecture', 'sap', 'use', 'abap', 'sdk', 'google', 'cloudthe', 'abap', 'sdk', 'google', 'cloud', 'already', 'supports', 'number', 'google', 'cloud', 'services', 'including', 'cloud', 'storage', 'cloud', 'translation', 'document', 'ai', 'secret', 'manager', 'cloud', 'pubsubpubsub', 'asynchronous', 'scalable', 'messaging', 'service', 'decouples', 'services', 'producing']","['send', 'event', 'sap', 'pubsub', 'enabling', 'sap', 'pubsub', 'publisher']"
building ai slack bot vertex generative ai,last time built google cloud deploy bot pubsub2inbox cloud deploy time well switch gears little build completely serverless slack bot uses vertex ai generative studio add bit smarts botto enable slack bot building ive built three new components pubsub2inbox,https://medium.com/google-cloud/building-an-ai-slack-bot-using-vertex-generative-ai-d5f2c9e5e0b0?source=rss----e52cf94d98af---4,"Wed, 29 Nov 2023 10:42:39 GMT",blogtech,building ai slack bot vertex generative ai last time built google cloud deploy bot pubsub2inbox cloud deploy time well switch gears little build completely serverless slack bot uses vertex ai generative studio add bit smarts botto enable slack bot building ive built three new components pubsub2inbox,"['building', 'ai', 'slack', 'bot', 'vertex', 'generative', 'ai', 'last', 'time', 'built', 'google', 'cloud', 'deploy', 'bot', 'pubsub2inbox', 'cloud', 'deploy', 'time', 'well', 'switch', 'gears', 'little', 'build', 'completely', 'serverless', 'slack', 'bot', 'uses', 'vertex', 'ai', 'generative', 'studio', 'add', 'bit', 'smarts', 'botto', 'enable', 'slack', 'bot', 'building', 'ive', 'built', 'three', 'new', 'components', 'pubsub2inbox']","['building', 'ai', 'slack', 'bot', 'vertex', 'generative', 'ai']"
google generative ai evaluation service,,https://medium.com/google-cloud/google-generative-ai-evaluation-service-378a1c1516fc?source=rss----e52cf94d98af---4,"Tue, 28 Nov 2023 15:24:33 GMT",blogtech,google generative ai evaluation service ,"['google', 'generative', 'ai', 'evaluation', 'service']","['google', 'generative', 'ai', 'evaluation', 'service']"
mastering form execution gcp practical guide cicd example,unlocking forms execution capabilities gcp automate form transformations gcp cicdform fully integrated google cloud platformagendawhat form execute form transformations flexible way gcp workflows exampleintegration cicd pipeline cloud buildconclusionwhat formform gamechanging tool engineering type tool plays important role modern stack designed make lives professional,https://medium.com/google-cloud/mastering-dataform-execution-in-gcp-a-practical-guide-with-ci-cd-example-26ef411c148d?source=rss----e52cf94d98af---4,"Tue, 28 Nov 2023 15:24:10 GMT",blogtech,mastering form execution gcp practical guide cicd example unlocking forms execution capabilities gcp automate form transformations gcp cicdform fully integrated google cloud platformagendawhat form execute form transformations flexible way gcp workflows exampleintegration cicd pipeline cloud buildconclusionwhat formform gamechanging tool engineering type tool plays important role modern stack designed make lives professional,"['mastering', 'form', 'execution', 'gcp', 'practical', 'guide', 'cicd', 'example', 'unlocking', 'forms', 'execution', 'capabilities', 'gcp', 'automate', 'form', 'transformations', 'gcp', 'cicdform', 'fully', 'integrated', 'google', 'cloud', 'platformagendawhat', 'form', 'execute', 'form', 'transformations', 'flexible', 'way', 'gcp', 'workflows', 'exampleintegration', 'cicd', 'pipeline', 'cloud', 'buildconclusionwhat', 'formform', 'gamechanging', 'tool', 'engineering', 'type', 'tool', 'plays', 'important', 'role', 'modern', 'stack', 'designed', 'make', 'lives', 'professional']","['mastering', 'form', 'execution', 'gcp', 'practical', 'guide', 'cicd', 'example']"
guide raid multiple local ssds mount proc,problem statementproc managed hadoop spark service makes easy process large sets google cloud platform provides fully configured hadoop spark environment used run big jobs including batch processing interactive queries spark opensource frameworks use hadoop inherently distributed meaning everything computing storage spread across multiple nodes cluster node portion storage designated participate distributed storage also known hdfs architecture allows clusters scale,https://medium.com/google-cloud/a-guide-to-raid-multiple-local-ssds-mount-it-to-dataproc-7d4d510906d7?source=rss----e52cf94d98af---4,"Tue, 28 Nov 2023 15:23:50 GMT",blogtech,guide raid multiple local ssds mount proc problem statementproc managed hadoop spark service makes easy process large sets google cloud platform provides fully configured hadoop spark environment used run big jobs including batch processing interactive queries spark opensource frameworks use hadoop inherently distributed meaning everything computing storage spread across multiple nodes cluster node portion storage designated participate distributed storage also known hdfs architecture allows clusters scale,"['guide', 'raid', 'multiple', 'local', 'ssds', 'mount', 'proc', 'problem', 'statementproc', 'managed', 'hadoop', 'spark', 'service', 'makes', 'easy', 'process', 'large', 'sets', 'google', 'cloud', 'platform', 'provides', 'fully', 'configured', 'hadoop', 'spark', 'environment', 'used', 'run', 'big', 'jobs', 'including', 'batch', 'processing', 'interactive', 'queries', 'spark', 'opensource', 'frameworks', 'use', 'hadoop', 'inherently', 'distributed', 'meaning', 'everything', 'computing', 'storage', 'spread', 'across', 'multiple', 'nodes', 'cluster', 'node', 'portion', 'storage', 'designated', 'participate', 'distributed', 'storage', 'also', 'known', 'hdfs', 'architecture', 'allows', 'clusters', 'scale']","['guide', 'raid', 'multiple', 'local', 'ssds', 'mount', 'proc']"
hong kong cuts public housing waiting time boost birth rates,hong kong reduced waiting time public housing applicants newborn babies effort support birth rates city,https://www.bloomberg.com/news/articles/2023-12-02/hong-kong-cuts-public-housing-waiting-time-to-boost-birth-rates,"Sat, 02 Dec 2023 04:08:54 GMT",finance,hong kong cuts public housing waiting time boost birth rates hong kong reduced waiting time public housing applicants newborn babies effort support birth rates city,"['hong', 'kong', 'cuts', 'public', 'housing', 'waiting', 'time', 'boost', 'birth', 'rates', 'hong', 'kong', 'reduced', 'waiting', 'time', 'public', 'housing', 'applicants', 'newborn', 'babies', 'effort', 'support', 'birth', 'rates', 'city']","['hong', 'kong', 'cuts', 'public', 'housing', 'waiting', 'time', 'boost', 'birth', 'rates']"
vietnam probes central banks handling credit growth media,vietnams government inspectorate launching investigation central banks handling credit growth 2022 2023 news website vnexpress reported without saying got information,https://www.bloomberg.com/news/articles/2023-12-02/vietnam-probes-central-bank-s-handling-of-credit-growth-media,"Sat, 02 Dec 2023 03:28:25 GMT",finance,vietnam probes central banks handling credit growth media vietnams government inspectorate launching investigation central banks handling credit growth 2022 2023 news website vnexpress reported without saying got information,"['vietnam', 'probes', 'central', 'banks', 'handling', 'credit', 'growth', 'media', 'vietnams', 'government', 'inspectorate', 'launching', 'investigation', 'central', 'banks', 'handling', 'credit', 'growth', '2022', '2023', 'news', 'website', 'vnexpress', 'reported', 'without', 'saying', 'got', 'information']","['vietnam', 'probes', 'central', 'banks', 'handling', 'credit', 'growth', 'media']"
authenticity struggles,,https://www.bloomberg.com/news/videos/2023-12-02/authenticity-struggles,"Sat, 02 Dec 2023 01:31:29 GMT",finance,authenticity struggles ,"['authenticity', 'struggles']","['authenticity', 'struggles']"
wall street week 12012023,edition wall street week catherine keating bny wealth management ceo explains markets got wrong november lawrence h summers former us treasury secretary discusses opportunity help oversee openai legacies henry kissinger charlie munger joseph sitt thor equities founder chairman takes us investors perspective mexico jeanyves fillion bnp paribas usa vice chairman gives us perception global economy source bloomberg,https://www.bloomberg.com/news/videos/2023-12-02/wall-street-week-12-01-2023-video,"Sat, 02 Dec 2023 01:29:54 GMT",finance,wall street week 12012023 edition wall street week catherine keating bny wealth management ceo explains markets got wrong november lawrence h summers former us treasury secretary discusses opportunity help oversee openai legacies henry kissinger charlie munger joseph sitt thor equities founder chairman takes us investors perspective mexico jeanyves fillion bnp paribas usa vice chairman gives us perception global economy source bloomberg,"['wall', 'street', 'week', '12012023', 'edition', 'wall', 'street', 'week', 'catherine', 'keating', 'bny', 'wealth', 'management', 'ceo', 'explains', 'markets', 'got', 'wrong', 'november', 'lawrence', 'h', 'summers', 'former', 'us', 'treasury', 'secretary', 'discusses', 'opportunity', 'help', 'oversee', 'openai', 'legacies', 'henry', 'kissinger', 'charlie', 'munger', 'joseph', 'sitt', 'thor', 'equities', 'founder', 'chairman', 'takes', 'us', 'investors', 'perspective', 'mexico', 'jeanyves', 'fillion', 'bnp', 'paribas', 'usa', 'vice', 'chairman', 'gives', 'us', 'perception', 'global', 'economy', 'source', 'bloomberg']","['wall', 'street', 'week', '12012023']"
bloomberg markets close 12012023,bloomberg television brings latest news analysis leading final minutes seconds closing bell wall street todays guests dan greenhaus solus alternative asset mgmt strategist marci mcgregor merrill bofa private bank head cio portfolio strategy gil luria da davidson co senior software analyst renee diresta stanford internet observatory technical research manager morris chen doubleline capital portfolio manager mark newton fundstrat global advisors global head technical strategy heather boushey white house council economic advisers kristina hooper invesco chief global market strategist sharon price john buildabear workshop president ceo deena shakir lux capital general partner anne finucane former boa vi,https://www.bloomberg.com/news/videos/2023-12-02/bloomberg-markets-the-close-12-01-2023-video,"Sat, 02 Dec 2023 01:28:19 GMT",finance,bloomberg markets close 12012023 bloomberg television brings latest news analysis leading final minutes seconds closing bell wall street todays guests dan greenhaus solus alternative asset mgmt strategist marci mcgregor merrill bofa private bank head cio portfolio strategy gil luria da davidson co senior software analyst renee diresta stanford internet observatory technical research manager morris chen doubleline capital portfolio manager mark newton fundstrat global advisors global head technical strategy heather boushey white house council economic advisers kristina hooper invesco chief global market strategist sharon price john buildabear workshop president ceo deena shakir lux capital general partner anne finucane former boa vi,"['bloomberg', 'markets', 'close', '12012023', 'bloomberg', 'television', 'brings', 'latest', 'news', 'analysis', 'leading', 'final', 'minutes', 'seconds', 'closing', 'bell', 'wall', 'street', 'todays', 'guests', 'dan', 'greenhaus', 'solus', 'alternative', 'asset', 'mgmt', 'strategist', 'marci', 'mcgregor', 'merrill', 'bofa', 'private', 'bank', 'head', 'cio', 'portfolio', 'strategy', 'gil', 'luria', 'da', 'davidson', 'co', 'senior', 'software', 'analyst', 'renee', 'diresta', 'stanford', 'internet', 'observatory', 'technical', 'research', 'manager', 'morris', 'chen', 'doubleline', 'capital', 'portfolio', 'manager', 'mark', 'newton', 'fundstrat', 'global', 'advisors', 'global', 'head', 'technical', 'strategy', 'heather', 'boushey', 'white', 'house', 'council', 'economic', 'advisers', 'kristina', 'hooper', 'invesco', 'chief', 'global', 'market', 'strategist', 'sharon', 'price', 'john', 'buildabear', 'workshop', 'president', 'ceo', 'deena', 'shakir', 'lux', 'capital', 'general', 'partner', 'anne', 'finucane', 'former', 'boa', 'vi']","['bloomberg', 'markets', 'close', '12012023']"
summers joins openai,lawrence h summers former us treasury secretary discusses openai legacies henry kissinger charlie munger source bloomberg,https://www.bloomberg.com/news/videos/2023-12-02/summers-joins-openai,"Sat, 02 Dec 2023 01:15:30 GMT",finance,summers joins openai lawrence h summers former us treasury secretary discusses openai legacies henry kissinger charlie munger source bloomberg,"['summers', 'joins', 'openai', 'lawrence', 'h', 'summers', 'former', 'us', 'treasury', 'secretary', 'discusses', 'openai', 'legacies', 'henry', 'kissinger', 'charlie', 'munger', 'source', 'bloomberg']","['summers', 'joins', 'openai']"
sitt mexican culture gone global,joseph sitt thor equities founder chairman takes us investment opportunities mexico explains mexico becoming answer united states economic problems source bloomberg,https://www.bloomberg.com/news/videos/2023-12-02/sitt-mexican-culture-has-gone-global,"Sat, 02 Dec 2023 00:59:09 GMT",finance,sitt mexican culture gone global joseph sitt thor equities founder chairman takes us investment opportunities mexico explains mexico becoming answer united states economic problems source bloomberg,"['sitt', 'mexican', 'culture', 'gone', 'global', 'joseph', 'sitt', 'thor', 'equities', 'founder', 'chairman', 'takes', 'us', 'investment', 'opportunities', 'mexico', 'explains', 'mexico', 'becoming', 'answer', 'united', 'states', 'economic', 'problems', 'source', 'bloomberg']","['sitt', 'mexican', 'culture', 'gone', 'global']"
breaking november rally,catherine keating bny wealth management ceo discusses make sense november rally dives bny mellons outlook next year source bloomberg,https://www.bloomberg.com/news/videos/2023-12-02/breaking-down-the-november-rally,"Sat, 02 Dec 2023 00:29:36 GMT",finance,breaking november rally catherine keating bny wealth management ceo discusses make sense november rally dives bny mellons outlook next year source bloomberg,"['breaking', 'november', 'rally', 'catherine', 'keating', 'bny', 'wealth', 'management', 'ceo', 'discusses', 'make', 'sense', 'november', 'rally', 'dives', 'bny', 'mellons', 'outlook', 'next', 'year', 'source', 'bloomberg']","['breaking', 'november', 'rally']"
fillion us attractive domestically overseas,jeanyves fillion bnp paribas usa vice chairman breaks driving resilient us economy also explains whether investors optimistic growth source bloomberg,https://www.bloomberg.com/news/videos/2023-12-02/fillion-us-is-attractive-domestically-and-overseas-video,"Sat, 02 Dec 2023 00:23:37 GMT",finance,fillion us attractive domestically overseas jeanyves fillion bnp paribas usa vice chairman breaks driving resilient us economy also explains whether investors optimistic growth source bloomberg,"['fillion', 'us', 'attractive', 'domestically', 'overseas', 'jeanyves', 'fillion', 'bnp', 'paribas', 'usa', 'vice', 'chairman', 'breaks', 'driving', 'resilient', 'us', 'economy', 'also', 'explains', 'whether', 'investors', 'optimistic', 'growth', 'source', 'bloomberg']","['fillion', 'us', 'attractive', 'domestically', 'overseas']"
supply chain changes,take look supply chains companies countries working towards diversifying outside china source bloomberg,https://www.bloomberg.com/news/videos/2023-12-02/supply-chain-changes-video,"Sat, 02 Dec 2023 00:18:34 GMT",finance,supply chain changes take look supply chains companies countries working towards diversifying outside china source bloomberg,"['supply', 'chain', 'changes', 'take', 'look', 'supply', 'chains', 'companies', 'countries', 'working', 'towards', 'diversifying', 'outside', 'china', 'source', 'bloomberg']","['supply', 'chain', 'changes']"
larry summers says openai technology extraordinarily important,lawrence summers new board member artificial intelligence startup openai said startups work extraordinarily important company needed operate corporation conscience,https://www.bloomberg.com/news/articles/2023-12-02/larry-summers-says-openai-technology-extraordinarily-important,"Sat, 02 Dec 2023 00:12:29 GMT",finance,larry summers says openai technology extraordinarily important lawrence summers new board member artificial intelligence startup openai said startups work extraordinarily important company needed operate corporation conscience,"['larry', 'summers', 'says', 'openai', 'technology', 'extraordinarily', 'important', 'lawrence', 'summers', 'new', 'board', 'member', 'artificial', 'intelligence', 'startup', 'openai', 'said', 'startups', 'work', 'extraordinarily', 'important', 'company', 'needed', 'operate', 'corporation', 'conscience']","['larry', 'summers', 'says', 'openai', 'technology', 'extraordinarily', 'important']"
